市場,證券代號,證券名稱,外資_買進,外資_賣出,外資_買賣超,投信_買進,投信_賣出,投信_買賣超,自營_買進,自營_賣出,自營_買賣超
TPEX,4535,至興,0,1000,-1000,0,0,0,0,0,0
TPEX,4538,大詠城,0,2000,-2000,0,0,0,0,0,0
TPEX,4541,晟田,4203000,4187000,16000,0,0,0,45776,12084,33692
TPEX,4542,科嶠,83000,36000,47000,0,0,0,2,0,2
TPEX,4543,萬在,56000,3000,53000,0,0,0,0,0,0
TPEX,4549,桓達,12000,11000,1000,0,0,0,0,613,-613
TPEX,4550,長佳,3000,1000,2000,0,0,0,0,0,0
TPEX,4556,旭然,0,5000,-5000,0,0,0,0,0,0
TPEX,4558,寶緯,10000,7000,3000,0,0,0,0,0,0
TPEX,4561,健椿,104000,60000,44000,0,0,0,1000,1385,-385
TPEX,4563,百德,46000,8000,38000,0,0,0,14000,0,14000
TPEX,4568,科際精密,2000,0,2000,0,0,0,0,0,0
TPEX,4577,達航科技,3000,3000,0,0,0,0,0,0,0
TPEX,4580,捷流閥業,8000,3000,5000,0,0,0,0,768,-768
TPEX,4702,中美實,16000,9000,7000,0,0,0,203,17,186
TPEX,4706,大恭,0,2000,-2000,0,0,0,0,0,0
TPEX,4707,磐亞,56000,12000,44000,0,0,0,0,0,0
TPEX,4711,永純,0,2000,-2000,0,0,0,0,0,0
TPEX,4714,永捷,216000,125000,91000,0,0,0,173,111,62
TPEX,4716,大立,237000,16000,221000,0,0,0,5000,5000,0
TPEX,4721,美琪瑪,50000,4000,46000,0,0,0,81,22,59
TPEX,4726,永昕,41000,18000,23000,0,0,0,0,0,0
TPEX,4728,雙美,8010,15000,-6990,0,0,0,184,0,184
TPEX,4729,熒茂,60000,9000,51000,0,0,0,0,0,0
TPEX,4735,豪展,2000,3000,-1000,0,0,0,0,0,0
TPEX,4741,泓瀚,23000,2000,21000,0,0,0,0,0,0
TPEX,4743,合一,1110500,485096,625404,0,0,0,17222,9595,7627
TPEX,4744,皇將,1000,1000,0,0,0,0,0,0,0
TPEX,4745,合富-KY,23000,15900,7100,0,0,0,0,0,0
TPEX,4747,強生,4000,1000,3000,0,0,0,0,0,0
TPEX,4749,新應材,329000,310155,18845,37000,0,37000,34852,31062,3790
TPEX,4754,國碳科,3000,4000,-1000,0,0,0,0,0,0
TPEX,4760,勤凱,19000,18000,1000,0,0,0,45,0,45
TPEX,4767,誠泰科技,1000,5000,-4000,0,0,0,0,0,0
TPEX,4768,晶呈科技,45000,16000,29000,0,0,0,0,282,-282
TPEX,4772,台特化,229000,95000,134000,0,0,0,24481,12314,12167
TPEX,4903,聯光通,110000,143000,-33000,0,0,0,0,0,0
TPEX,4905,台聯電,2000,0,2000,0,0,0,0,0,0
TPEX,4907,富宇,25000,20000,5000,0,0,0,0,0,0
TPEX,4908,前鼎,94000,70000,24000,0,0,0,2317,596,1721
TPEX,4909,新復興,268500,262000,6500,0,0,0,70000,75140,-5140
TPEX,4911,德英,0,1000,-1000,0,0,0,0,0,0
TPEX,4923,力士,7000,77000,-70000,0,0,0,0,0,0
TPEX,4931,新盛力,3437000,3911200,-474200,0,0,0,519374,30651,488723
TPEX,4933,友輝,402000,47000,355000,0,0,0,0,1997,-1997
TPEX,4939,亞電,19000,4000,15000,0,0,0,0,0,0
TPEX,4945,陞達科技,48000,39000,9000,0,0,0,0,0,0
TPEX,4946,辣椒,42108,0,42108,0,0,0,0,0,0
TPEX,4950,金耘國際,44000,10000,34000,0,0,0,0,0,0
TPEX,4951,精拓科,0,2000,-2000,0,0,0,0,3000,-3000
TPEX,4953,緯軟,161000,27000,134000,0,0,0,3152,2012,1140
TPEX,4966,譜瑞-KY,256400,151000,105400,1000,0,1000,952,2118,-1166
TPEX,4971,IET-KY,459307,502000,-42693,0,0,0,42234,3518,38716
TPEX,4972,湯石照明,3000,1000,2000,0,0,0,0,1000,-1000
TPEX,4973,廣穎,162000,12000,150000,0,0,0,0,0,0
TPEX,4974,亞泰,117000,57000,60000,0,0,0,1140,842,298
TPEX,4979,華星光,2790000,3015000,-225000,52000,0,52000,34934,215004,-180070
TPEX,4987,科誠,7000,8000,-1000,0,0,0,0,0,0
TPEX,4991,環宇-KY,1334870,1908000,-573130,0,0,0,29350,4503,24847
TPEX,4995,晶達,1000,3000,-2000,0,0,0,1000,1000,0
TPEX,5009,榮剛,578000,1369000,-791000,687881,0,687881,14100,39406,-25306
TPEX,5011,久陽,13000,1000,12000,0,0,0,12000,0,12000
TPEX,5013,強新,0,1000,-1000,0,0,0,0,0,0
TPEX,5014,建錩,23000,399000,-376000,0,0,0,0,2,-2
TPEX,5015,華祺,0,1000,-1000,0,0,0,0,0,0
TPEX,5201,凱衛,895000,1108000,-213000,0,0,0,20000,0,20000
TPEX,5202,力新,504000,640000,-136000,0,0,0,0,0,0
TPEX,5206,坤悅,2000,1000,1000,0,0,0,0,18,-18
TPEX,5209,新鼎,8000,1000,7000,0,0,0,0,0,0
TPEX,5210,寶碩,45000,5000,40000,0,0,0,0,0,0
TPEX,5211,蒙恬,2000,2000,0,0,0,0,0,0,0
TPEX,5212,凌網,3000,2000,1000,0,0,0,0,0,0
TPEX,5213,亞昕,162000,100000,62000,0,0,0,0,0,0
TPEX,5220,萬達光電,2000,4000,-2000,0,0,0,0,0,0
TPEX,5227,立凱-KY,2000,1000,1000,0,0,0,5000,0,5000
TPEX,5228,鈺鎧,0,3000,-3000,0,0,0,0,0,0
TPEX,5230,雷笛克光學,51000,6000,45000,0,0,0,9,0,9
TPEX,5236,凌陽創新,85000,14000,71000,0,0,0,350,336,14
TPEX,5245,智晶,11000,3000,8000,0,0,0,0,0,0
TPEX,5251,天鉞電,2364000,3506000,-1142000,0,0,0,1022,1175,-153
TPEX,5263,智崴,50000,33000,17000,0,0,0,1000,414,586
TPEX,5272,笙科,4000,1000,3000,0,0,0,0,0,0
TPEX,5274,信驊,160862,194633,-33771,0,21000,-21000,27044,7856,19188
TPEX,5278,尚凡*,124000,22000,102000,0,0,0,5000,5000,0
TPEX,5287,數字,9000,1000,8000,0,0,0,0,0,0
TPEX,5289,宜鼎,418380,165342,253038,0,100000,-100000,4292,421,3871
TPEX,5299,杰力,27000,2000,25000,0,0,0,0,6016,-6016
TPEX,5309,系統電,514000,136000,378000,0,0,0,2243,1347,896
TPEX,5312,寶島科,113000,10000,103000,0,0,0,1000,0,1000
TPEX,5314,世紀*,882040,1448000,-565960,0,0,0,31002,39018,-8016
TPEX,5315,光聯,307000,28000,279000,0,0,0,0,0,0
TPEX,5321,美而快,13000,3000,10000,0,0,0,0,0,0
TPEX,5324,士開,0,5000,-5000,0,0,0,0,0,0
TPEX,5328,華容,281000,20000,261000,0,0,0,0,7000,-7000
TPEX,5340,建榮,122000,28000,94000,0,0,0,0,1,-1
TPEX,5347,世界,3341470,2939759,401711,64000,391675,-327675,26544,386518,-359974
TPEX,5351,鈺創,273000,271000,2000,0,0,0,1000,934,66
TPEX,5353,台林,4000,31000,-27000,0,0,0,0,0,0
TPEX,5356,協益,25000,11000,14000,0,0,0,0,0,0
TPEX,5364,力麗店,0,2000,-2000,0,0,0,0,0,0
TPEX,5371,中光電,1144000,443636,700364,0,473171,-473171,30342,38944,-8602
TPEX,5381,合正,35000,425000,-390000,0,0,0,6000,454,5546
TPEX,5386,青雲,124000,29000,95000,0,0,0,0,0,0
TPEX,5392,能率,281000,84000,197000,0,0,0,1478,830,648
TPEX,5398,慕康生醫,4000,1000,3000,0,0,0,0,0,0
TPEX,5403,中菲,6000,18000,-12000,0,0,0,0,0,0
TPEX,5410,國眾,79000,13000,66000,0,0,0,0,267,-267
TPEX,5425,台半,202546,97000,105546,0,0,0,2079,10092,-8013
TPEX,5426,振發,96000,90001,5999,0,0,0,2,1,1
TPEX,5432,新門,33000,31000,2000,0,0,0,0,0,0
TPEX,5438,東友,62000,5000,57000,0,0,0,70,2,68
TPEX,5439,高技,3555000,2027269,1527731,82000,0,82000,28098,78083,-49985
TPEX,5443,均豪,701000,220000,481000,0,0,0,2030,1000,1030
TPEX,5450,南良,0,2000,-2000,0,0,0,0,0,0
TPEX,5452,佶優,854000,253000,601000,0,0,0,110438,503,109935
TPEX,5457,宣德,73000,38000,35000,0,0,0,270,1110,-840
TPEX,5460,同協,0,12000,-12000,0,0,0,0,0,0
TPEX,5464,霖宏,0,1000,-1000,0,0,0,0,0,0
TPEX,5465,富驊,113000,45000,68000,0,0,0,3303,1000,2303
TPEX,5474,聰泰,134000,40000,94000,0,0,0,1731,1415,316
TPEX,5478,智冠,138000,198000,-60000,90000,0,90000,1000,3000,-2000
TPEX,5481,新華,59000,54000,5000,0,0,0,0,0,0
TPEX,5483,中美晶,1643218,1281000,362218,279750,135000,144750,22219,10306,11913
TPEX,5488,松普,5000,5000,0,0,0,0,0,0,0
TPEX,5489,彩富,228000,260000,-32000,0,0,0,1000,39,961
TPEX,5490,同亨,346000,157000,189000,0,0,0,5000,0,5000
TPEX,5493,三聯,70000,72000,-2000,0,0,0,0,0,0
TPEX,5498,凱崴,35000,6000,29000,0,0,0,0,0,0
TPEX,5508,永信建,83000,92000,-9000,0,0,0,4000,1709,2291
TPEX,5511,德昌,28000,7000,21000,0,0,0,0,0,0
TPEX,5512,力麒,529000,91000,438000,0,0,0,0,0,0
TPEX,5529,鉅陞,2000,11000,-9000,0,0,0,0,0,0
TPEX,5530,龍巖,105000,201000,-96000,0,0,0,0,15000,-15000
TPEX,5536,聖暉*,290306,285000,5306,13000,0,13000,4037,2154,1883
TPEX,5548,安倉,6000,0,6000,0,0,0,0,0,0
TPEX,5603,陸海,1000,8000,-7000,0,0,0,0,0,0
TPEX,5604,中連,2000,0,2000,0,0,0,0,0,0
TPEX,5609,中菲行,39000,33802,5198,0,0,0,9,21000,-20991
TPEX,5703,亞都,0,1000,-1000,0,0,0,0,0,0
TPEX,5704,老爺知,18000,5000,13000,0,0,0,0,0,0
TPEX,5864,致和證,146000,84000,62000,0,0,0,0,0,0
TPEX,5902,德記,12000,3000,9000,0,0,0,0,0,0
TPEX,5903,全家,34000,27000,7000,0,5000,-5000,0,5000,-5000
TPEX,5904,寶雅,164000,341130,-177130,174000,0,174000,7083,8133,-1050
TPEX,5905,南仁湖,117000,44000,73000,0,0,0,3000,2832,168
TPEX,6015,宏遠證,157000,99000,58000,0,0,0,0,0,0
TPEX,6016,康和證,66000,52000,14000,0,0,0,0,0,0
TPEX,6020,大展證,0,1000,-1000,0,0,0,0,0,0
TPEX,6021,美好證,10000,3000,7000,0,0,0,0,0,0
TPEX,6023,元大期,5000,19572,-14572,0,0,0,0,0,0
TPEX,6026,福邦證,4000,70000,-66000,0,0,0,0,0,0
TPEX,6101,寬魚國際,72000,19000,53000,0,0,0,0,0,0
TPEX,6104,創惟,1445000,1978400,-533400,25000,0,25000,211782,35143,176639
TPEX,6109,亞元,4000,0,4000,0,0,0,0,0,0
TPEX,6111,大宇資,723000,479000,244000,0,0,0,56013,51292,4721
TPEX,6113,亞矽,1094000,1192000,-98000,0,0,0,743,1000,-257
TPEX,6114,久威,263000,113000,150000,0,0,0,7148,4000,3148
TPEX,6118,建達,32000,40000,-8000,0,0,0,79,0,79
TPEX,6121,新普,200000,459000,-259000,127705,53000,74705,16570,0,16570
TPEX,6122,擎邦,20000,33000,-13000,0,0,0,26000,0,26000
TPEX,6123,上奇,17000,1000,16000,0,0,0,0,0,0
TPEX,6124,業強,1000,0,1000,0,0,0,0,0,0
TPEX,6125,廣運,337000,73000,264000,0,0,0,5688,3378,2310
TPEX,6126,信音,42000,11000,31000,0,0,0,0,0,0
TPEX,6127,九豪,177000,55000,122000,0,0,0,0,0,0
TPEX,6129,普誠,111000,35000,76000,0,0,0,0,0,0
TPEX,6130,上亞科技,0,1000,-1000,0,0,0,0,0,0
TPEX,6134,萬旭,102000,21000,81000,0,0,0,0,0,0
TPEX,6138,茂達,360000,152000,208000,16000,0,16000,21030,2494,18536
TPEX,6140,訊達,1227000,1141000,86000,0,0,0,1000,383,617
TPEX,6143,振曜,520000,149000,371000,0,0,0,113342,86346,26996
TPEX,6146,耕興,76000,89000,-13000,0,0,0,0,14,-14
TPEX,6147,頎邦,1927000,612000,1315000,27000,147771,-120771,18666,0,18666
TPEX,6148,驊宏資,2030000,2214000,-184000,0,0,0,13000,13000,0
TPEX,6150,撼訊,74000,41000,33000,0,0,0,1513,1,1512
TPEX,6151,晉倫,95000,7000,88000,0,0,0,0,144,-144
TPEX,6154,順發,2000,5000,-3000,0,0,0,626,0,626
TPEX,6156,松上,243000,761000,-518000,0,0,0,17000,769,16231
TPEX,6158,禾昌,2000,4000,-2000,0,0,0,0,0,0
TPEX,6160,欣技,92000,150000,-58000,0,0,0,0,1,-1
TPEX,6161,捷波,14000,8000,6000,0,0,0,793,1000,-207
TPEX,6163,華電網,155000,111000,44000,0,0,0,0,0,0
TPEX,6167,久正,51000,35000,16000,0,0,0,0,0,0
TPEX,6169,昱泉,0,10000,-10000,0,0,0,0,0,0
TPEX,6170,統振,108000,10000,98000,0,0,0,3148,1,3147
TPEX,6171,大城地產,1000,0,1000,0,0,0,0,0,0
TPEX,6173,信昌電,128000,42000,86000,0,0,0,16000,0,16000
TPEX,6174,安碁,10000,1000,9000,0,0,0,0,0,0
TPEX,6175,立敦,299000,334000,-35000,0,0,0,930,2350,-1420
TPEX,6179,亞通,70000,28000,42000,0,0,0,0,0,0
TPEX,6180,橘子,522000,283000,239000,508547,0,508547,0,1000,-1000
TPEX,6182,合晶,1493000,273000,1220000,0,1168863,-1168863,1502,6802,-5300
TPEX,6185,幃翔,280000,24000,256000,0,0,0,0,0,0
TPEX,6186,新潤,24000,10000,14000,0,0,0,149,5,144
TPEX,6187,萬潤,480000,182000,298000,0,17000,-17000,4578,2015,2563
TPEX,6188,廣明,397000,46000,351000,0,0,0,7534,1189,6345
TPEX,6190,萬泰科,318000,138000,180000,0,0,0,1157,19040,-17883
TPEX,6194,育富,10000,7000,3000,0,0,0,0,0,0
TPEX,6195,詩肯,4000,3000,1000,0,0,0,0,0,0
TPEX,6198,瑞築,0,5000,-5000,0,0,0,0,0,0
TPEX,6199,天品,4000,21000,-17000,0,0,0,1039,6000,-4961
TPEX,6203,海韻電,105000,15000,90000,0,0,0,1334,28400,-27066
TPEX,6204,艾華,146000,142000,4000,0,0,0,50,2,48
TPEX,6207,雷科,170000,97000,73000,0,0,0,680,1713,-1033
TPEX,6208,日揚,27000,15830,11170,0,0,0,0,0,0
TPEX,6210,慶生,3000,2000,1000,0,0,0,0,0,0
TPEX,6212,理銘,0,3000,-3000,0,0,0,0,0,0
TPEX,6217,中探針,158000,19000,139000,0,0,0,130,457,-327
TPEX,6218,豪勉,21000,15000,6000,0,0,0,0,0,0
TPEX,6219,富旺,59000,44000,15000,0,0,0,1000,941,59
TPEX,6220,岳豐,8000,10000,-2000,0,0,0,0,0,0
TPEX,6221,晉泰,50000,39000,11000,0,0,0,0,0,0
TPEX,6223,旺矽,784000,253000,531000,31000,0,31000,25837,19363,6474
TPEX,6227,茂綸,1547000,1736000,-189000,0,0,0,77026,50809,26217
TPEX,6228,全譜,214000,248104,-34104,0,0,0,1012,1193,-181
TPEX,6229,研通,6000,12000,-6000,0,0,0,0,0,0
TPEX,6231,系微,194000,190000,4000,0,0,0,4082,3087,995
TPEX,6233,旺玖,261000,49000,212000,0,0,0,0,0,0
TPEX,6234,高僑,36000,18000,18000,0,0,0,0,0,0
TPEX,6237,驊訊,79000,33000,46000,0,0,0,174,10,164
TPEX,6240,松崗,1000,1000,0,0,0,0,0,0,0
TPEX,6244,茂迪,395000,36000,359000,0,0,0,2000,3001,-1001
TPEX,6245,立端,861000,150000,711000,0,348000,-348000,31014,16851,14163
TPEX,6246,臺龍,1000,1000,0,0,0,0,0,0,0
TPEX,6248,沛波,12000,1000,11000,0,0,0,0,0,0
TPEX,6259,百徽,1000,1000,0,0,0,0,0,0,0
TPEX,6261,久元,39000,28000,11000,0,0,0,0,0,0
TPEX,6263,普萊德,38000,15000,23000,0,0,0,0,0,0
TPEX,6264,富裔,0,1000,-1000,0,0,0,0,0,0
TPEX,6265,方土昶,16000,6000,10000,0,0,0,14000,6000,8000
TPEX,6266,泰詠,31000,30000,1000,0,0,0,0,0,0
TPEX,6270,倍微,25000,4000,21000,0,0,0,0,0,0
TPEX,6274,台燿,4439100,3511000,928100,44000,26000,18000,314963,329169,-14206
TPEX,6275,元山,446000,436000,10000,0,0,0,33000,0,33000
TPEX,6276,安鈦克,13000,9000,4000,0,0,0,0,0,0
TPEX,6279,胡連,255354,243000,12354,6000,0,6000,2608,5799,-3191
TPEX,6284,佳邦,461000,123004,337996,0,0,0,1734,85,1649
TPEX,6290,良維,1958000,750000,1208000,0,0,0,362429,27762,334667
TPEX,6291,沛亨,3000,2000,1000,0,0,0,810,1000,-190
TPEX,6292,迅德,3000,3000,0,0,0,0,0,0,0
TPEX,6294,智基,2000,5000,-3000,0,0,0,0,0,0
TPEX,6411,晶焱,31000,8000,23000,0,0,0,116,28503,-28387
TPEX,6417,韋僑,7000,5000,2000,0,0,0,0,0,0
TPEX,6418,詠昇,31000,8000,23000,0,0,0,0,0,0
TPEX,6419,京晨科,2000,5000,-3000,0,0,0,1017,1201,-184
TPEX,6425,易發,80000,47000,33000,0,0,0,64,0,64
TPEX,6432,今展科,6000,4000,2000,0,0,0,0,0,0
TPEX,6435,大中,59000,82000,-23000,0,0,0,7132,3244,3888
TPEX,6461,益得,2000,0,2000,0,0,0,0,3,-3
TPEX,6462,神盾,868000,723000,145000,0,0,0,12898,3682,9216
TPEX,6465,威潤,0,1000,-1000,0,0,0,0,0,0
TPEX,6469,大樹,213490,30000,183490,0,0,0,6639,3626,3013
TPEX,6470,宇智,47000,6000,41000,0,0,0,1000,470,530
TPEX,6482,弘煜科,57000,66000,-9000,0,0,0,5000,4379,621
TPEX,6485,點序,96000,25000,71000,0,0,0,0,0,0
TPEX,6486,互動,26000,1000,25000,0,0,0,0,0,0
TPEX,6488,環球晶,1189307,781902,407405,6000,50000,-44000,32205,14227,17978
TPEX,6492,生華科,6000,5000,1000,0,0,0,0,301,-301
TPEX,6494,九齊,7000,6000,1000,0,0,0,0,0,0
TPEX,6496,科懋,1000,0,1000,0,0,0,0,0,0
TPEX,6506,雙邦,29000,3000,26000,0,0,0,0,0,0
TPEX,6508,惠光,3000,1000,2000,0,0,0,0,0,0
TPEX,6509,聚和,45000,41000,4000,0,0,0,189,150,39
TPEX,6510,精測,75000,41000,34000,6000,0,6000,9699,4298,5401
TPEX,6516,勤崴國際,49000,15000,34000,0,0,0,1000,0,1000
TPEX,6517,保勝光學,174000,94000,80000,0,0,0,0,0,0
TPEX,6523,達爾膚,43000,12000,31000,0,0,0,0,0,0
TPEX,6530,創威,91000,47000,44000,0,0,0,3000,0,3000
TPEX,6532,瑞耘,18000,3000,15000,0,0,0,0,0,0
TPEX,6535,順藥,50000,33000,17000,0,0,0,0,244,-244
TPEX,6538,倉和,22000,0,22000,0,0,0,0,56,-56
TPEX,6542,隆中,3000,13000,-10000,0,0,0,0,0,0
TPEX,6546,正基,162000,66000,96000,0,0,0,248,0,248
TPEX,6547,高端疫苗,202000,274225,-72225,0,0,0,12798,4714,8084
TPEX,6548,長科*,348000,212000,136000,0,0,0,5584,0,5584
TPEX,6561,是方,2000,15000,-13000,6000,0,6000,0,1611,-1611
TPEX,6568,宏觀,25000,10000,15000,0,0,0,690,0,690
TPEX,6569,醫揚,18000,5000,13000,0,0,0,0,0,0
TPEX,6570,維田,6000,1000,5000,0,0,0,0,203,-203
TPEX,6576,逸達,4000,38000,-34000,0,0,0,0,0,0
TPEX,6577,勁豐,18000,7000,11000,0,0,0,30,0,30
TPEX,6578,達邦蛋白,0,17000,-17000,0,0,0,0,0,0
TPEX,6584,南俊國際,117000,40000,77000,0,0,0,3034,880,2154
TPEX,6588,東典光電,0,1000,-1000,0,0,0,0,0,0
TPEX,6589,台康生技,90000,29000,61000,0,0,0,744,1000,-256
TPEX,6590,普鴻,0,1000,-1000,0,0,0,0,0,0
TPEX,6593,台灣銘板,31000,8000,23000,0,0,0,235,0,235
TPEX,6596,寬宏藝術,260000,200000,60000,0,0,0,5588,1000,4588
TPEX,6603,富強鑫,99000,23000,76000,0,0,0,0,0,0
TPEX,6609,瀧澤科,116000,50000,66000,0,0,0,0,3,-3
TPEX,6612,奈米醫材,1000,2000,-1000,0,0,0,0,449,-449
TPEX,6613,朋億*,52000,96000,-44000,81960,0,81960,50,85,-35
TPEX,6616,特昇-KY,0,5000,-5000,0,0,0,0,0,0
TPEX,6617,共信-KY,10000,26000,-16000,0,0,0,0,0,0
TPEX,6624,萬年清,6000,5000,1000,0,0,0,0,0,0
TPEX,6629,泰金-KY,1000,0,1000,0,0,0,1,0,1
TPEX,6640,均華,11000,8000,3000,0,0,0,379,407,-28
TPEX,6642,富致,1000,2000,-1000,0,0,0,0,0,0
TPEX,6643,M31,456124,222000,234124,0,0,0,7271,5145,2126
TPEX,6649,台生材,366000,83000,283000,0,0,0,8000,0,8000
TPEX,6651,全宇昕,113000,84000,29000,0,0,0,43,84,-41
TPEX,6654,天正國際,12000,25000,-13000,0,0,0,0,0,0
TPEX,6664,群翊,26000,31000,-5000,0,0,0,0,0,0
TPEX,6667,信紘科,71000,149000,-78000,0,0,0,7000,5201,1799
TPEX,6679,鈺太,75000,18000,57000,0,0,0,1350,8000,-6650
TPEX,6680,鑫創電子,0,1000,-1000,0,0,0,0,0,0
TPEX,6683,雍智科技,94000,98000,-4000,0,0,0,1163,1063,100
TPEX,6690,安碁資訊,40000,9000,31000,16000,0,16000,624,0,624
TPEX,6692,進能服,74000,61000,13000,0,0,0,0,0,0
TPEX,6693,廣閎科,77000,50000,27000,0,0,0,4000,4000,0
TPEX,6703,軒郁,18000,0,18000,0,0,0,1140,1000,140
TPEX,6712,長聖,17000,19000,-2000,0,0,0,0,0,0
TPEX,6716,應廣,32000,17000,15000,0,0,0,0,0,0
TPEX,6720,久昌,23000,13000,10000,0,0,0,395,0,395
TPEX,6727,亞泰金屬,10000,0,10000,0,0,0,0,0,0
TPEX,6728,上洋,21000,27000,-6000,0,0,0,0,0,0
TPEX,6732,昇佳電子,116000,22000,94000,0,120418,-120418,1366,949,417
TPEX,6733,博晟生醫,0,5000,-5000,0,0,0,0,0,0
TPEX,6735,美達科技,6000,0,6000,0,0,0,0,0,0
TPEX,6739,竹陞科技,259000,268000,-9000,0,0,0,88200,193992,-105792
TPEX,6741,91APP*-KY,802000,568000,234000,0,225000,-225000,2,293,-291
TPEX,6752,叡揚,488100,372000,116100,0,0,0,7489,8,7481
TPEX,6761,穩得,202000,34000,168000,0,0,0,0,99,-99
TPEX,6763,綠界科技*,155000,42732,112268,0,0,0,1064,1,1063
TPEX,6785,昱展新藥,117000,34000,83000,0,0,0,3734,1000,2734
TPEX,6788,華景電,75000,53000,22000,0,0,0,0,366,-366
TPEX,6791,虎門科技,2000,4000,-2000,0,0,0,0,0,0
TPEX,6803,崑鼎,12000,7000,5000,0,0,0,0,0,0
TPEX,6804,明係,0,1000,-1000,0,0,0,0,0,0
TPEX,6811,宏碁資訊,333500,52000,281500,12000,89000,-77000,7005,6,6999
TPEX,6821,聯寶,224000,85000,139000,0,0,0,45663,96,45567
TPEX,6823,濾能,16000,1000,15000,0,0,0,0,0,0
TPEX,6829,千附精密,709000,406000,303000,35000,0,35000,49399,16830,32569
TPEX,6840,東研信超,8000,3000,5000,0,0,0,0,0,0
TPEX,6841,長佳智能,91500,18000,73500,0,0,0,1,0,1
TPEX,6843,進典,0,1000,-1000,0,0,0,0,0,0
TPEX,6846,綠茵,4000,4000,0,0,0,0,0,0,0
TPEX,6855,數泓科,2000,1000,1000,0,0,0,0,0,0
TPEX,6859,伯特光,151000,139000,12000,60000,0,60000,5000,1407,3593
TPEX,6865,偉康科技,19000,4000,15000,0,0,0,2000,0,2000
TPEX,6870,騰雲,11000,5000,6000,0,0,0,99,260,-161
TPEX,6872,浩宇生醫,1000,1000,0,0,0,0,0,0,0
TPEX,6874,倍力,0,1000,-1000,0,0,0,0,0,0
TPEX,6875,國邑*,0,2000,-2000,0,0,0,0,0,0
TPEX,6877,鏵友益,356000,347000,9000,0,0,0,360,1090,-730
TPEX,6895,宏碩系統,27000,11000,16000,0,0,0,0,6,-6
TPEX,6899,創為精密,4000,1000,3000,0,0,0,0,0,0
TPEX,6903,巨漢,15000,3000,12000,0,0,0,0,0,0
TPEX,6913,鴻呈,86000,8000,78000,0,0,0,401,5000,-4599
TPEX,6922,宸曜,50000,12000,38000,0,0,0,11283,0,11283
TPEX,6953,家碩,0,1000,-1000,0,0,0,0,0,0
TPEX,6967,汎瑋材料,0,0,0,0,0,0,1000,0,1000
TPEX,6968,萬達寵物,1000,6000,-5000,0,0,0,0,0,0
TPEX,6982,大井泵浦,11000,5000,6000,0,0,0,90,200,-110
TPEX,6996,力領科技,12000,2000,10000,0,0,0,0,10000,-10000
TPEX,70493U,中探針群益47售01,0,0,0,0,0,0,0,10000,-10000
TPEX,70706U,神盾群益49售01,0,0,0,0,0,0,0,184000,-184000
TPEX,70719U,力旺群益47售01,0,0,0,0,0,0,1000,0,1000
TPEX,70757U,原相國票46售01,0,0,0,0,0,0,1000,0,1000
TPEX,70778U,富旺國票45售01,0,0,0,0,0,0,1000,0,1000
TPEX,70787U,神盾國票45售04,0,0,0,0,0,0,100000,0,100000
TPEX,70801U,力旺國票46售02,0,0,0,0,0,0,485000,0,485000
TPEX,70812U,新復興永豐45售03,0,0,0,0,0,0,73000,73000,0
TPEX,70817U,信驊元富47售02,0,0,0,0,0,0,18000,15000,3000
TPEX,70847U,群聯國票45售02,0,0,0,0,0,0,100000,0,100000
TPEX,70862U,新復興國票47售03,0,0,0,0,0,0,14000,14000,0
TPEX,70872U,華星光凱基46售02,0,0,0,0,0,0,0,35000,-35000
TPEX,70875U,永信建群益47售01,0,0,0,0,0,0,64000,11000,53000
TPEX,70879U,新復興元大48售02,0,0,0,0,0,0,0,42000,-42000
TPEX,70880U,波若威國票46售01,0,0,0,0,0,0,340000,10000,330000
TPEX,70893U,穩懋國票46售01,0,0,0,0,0,0,28000,0,28000
TPEX,70897U,創惟國票46售03,0,0,0,0,0,0,160000,135000,25000
TPEX,70899U,精測國票46售03,0,0,0,0,0,0,31000,0,31000
TPEX,70900U,友威科凱基47售04,0,0,0,0,0,0,24000,0,24000
TPEX,70920U,鈊象群益47售09,0,0,0,0,0,0,5000,8000,-3000
TPEX,70921U,弘塑國票47售02,0,0,0,0,0,0,40000,0,40000
TPEX,70930U,信驊元大45售05,0,0,0,0,0,0,10000,0,10000
TPEX,70942U,旺矽群益47售02,0,0,0,0,0,0,0,17000,-17000
TPEX,70946U,金麗科國票46售02,0,0,0,0,0,0,40000,15000,25000
TPEX,70947U,康全電國票46售03,0,0,0,0,0,0,100000,30000,70000
TPEX,70948U,精測國票45售03,0,0,0,0,0,0,0,100000,-100000
TPEX,70952U,鈊象國票46售06,0,0,0,0,0,0,0,6000,-6000
TPEX,70953U,濱川國票47售01,0,0,0,0,0,0,55000,22000,33000
TPEX,70964U,振曜群益48售02,0,0,0,0,0,0,26000,75000,-49000
TPEX,70966U,創惟群益48售01,0,0,0,0,0,0,18000,129000,-111000
TPEX,70968U,精材群益48售01,0,0,0,0,0,0,67000,0,67000
TPEX,70969U,雙鴻群益48售02,0,0,0,0,0,0,216000,151000,65000
TPEX,70970U,元太國票47售01,0,0,0,0,0,0,2000,188000,-186000
TPEX,70971U,高鋒國票47售02,0,0,0,0,0,0,568000,509000,59000
TPEX,70972U,富喬國票47售01,0,0,0,0,0,0,10000,10000,0
TPEX,70974U,精測群益4A售01,0,0,0,0,0,0,3000,2000,1000
